"hg1";"hg2";"distance"
"M2a1a1b1";"M2a'b";"6"
"M2a1a2";"M2a'b";"4"
"M2a1a2a";"M2a'b";"5"
"M2a1a2a1";"M2a1a2a1";"0"
"M2a1a2a1a";"M2a1a2a1";"1"
"M2a1a3";"M2a1a3";"0"
"M2a1a3+16093";"M2a1a3";"1"
"M2a1a3a";"M2a1a3";"2"
"M2a1a3a1";"M2a1a3";"3"
"M2a1a3b";"M2a1a3";"2"
"M2a1b";"M2a1b";"0"
"M2a1c";"M2a'b";"3"
"M2a2";"M2a'b";"2"
"M2a2a";"M2a'b";"3"
"M2a3";"M2a'b";"2"
"M2a3a";"M2a'b";"3"
"M2b";"M2a'b";"1"
"M2b1";"M2b1";"0"
"M2b1a";"M2b1";"1"
"M2b1b";"M2b1";"1"
"M2b2";"M2a'b";"2"
"M2b3";"M2b3";"0"
"M2b3a";"M2b3";"1"
"M2b4";"M2a'b";"2"
"M2c";"M2";"1"
"M3";"M3";"0"
"M30";"M";"2"
"M30*1";"M";"3"
"M30*2";"M";"3"
"M30+16234";"M";"3"
"M30a";"M30a";"0"
"M30a1";"M30a";"1"
"M30a2";"M30a";"1"
"M30b";"M";"3"
"M30c";"M";"3"
"M30c1";"M";"4"
"M30c1a";"M30c1a";"0"
"M30c1a*";"M30c1a";"1"
"M30c1a1";"M30c1a";"1"
"M30d";"M";"3"
"M30d1";"M";"4"
"M30d1*";"M";"5"
"M30d2";"M";"4"
"M30e";"M";"4"
"M30f";"M";"3"
"M30f*";"M";"4"
"M30g";"M";"3"
"M31";"M";"1"
"M31a";"M";"2"
"M31a1";"M";"3"
"M31a1a";"M";"4"
"M31a1b";"M";"4"
"M31a1b*";"M31a1b*";"0"
"M31a2";"M54*";"6"
"M31a2*";"M54*";"7"
"M31b";"M";"3"
"M31b'c";"M";"2"
"M31b1";"M";"4"
"M31b1*";"M";"5"
"M31b2";"M31b2";"0"
"M31c";"M";"3"
"M32";"M32'56";"1"
"M32'56";"M32'56";"0"
"M32a";"M32a";"0"
"M32a*";"M32a";"1"
"M32c";"M32c";"0"
"M33";"M";"1"
"M33+16362";"M";"2"
"M33a";"M";"2"
"M33a1";"M";"3"
"M33a1a";"M";"4"
"M33a1b";"M33a1b";"0"
"M33a1b*";"M33a1b";"1"
"M33a2";"M";"4"
"M33a2'3";"M";"3"
"M33a2a";"M";"5"
"M33a3";"M";"4"
"M33a3a";"M33a3a";"0"
"M33a3a*";"M33a3a*";"0"
"M33b";"M27b";"5"
"M33b1";"M27b";"6"
"M33b1*";"M27b";"7"
"M33b2";"M27b";"6"
"M33c";"M";"3"
"M33c*";"M";"4"
"M33d";"M33d";"0"
"M34";"M34";"0"
"M34'57";"M";"1"
"M34a";"M34a";"0"
"M34a1";"M34a";"1"
"M34a1a";"M34a";"2"
"M34a2";"M34a";"1"
"M34b";"M34";"1"
"M35";"M";"1"
"M35+199";"M35+199";"0"
"M35a";"M35a";"0"
"M35a1";"M35a";"1"
"M35a1a";"M35a";"2"
"M35a2";"M35a";"1"
"M35b";"M35b";"0"
"M35b+16304";"M35b";"1"
"M35b1";"M35b";"2"
"M35b2";"M35b";"2"
"M35b2*1";"M35b2*1";"0"
"M35b2*1a";"M35b2*1";"1"
"M35b3";"M35b";"2"
"M35b4";"M35b";"1"
"M35b4*";"M35b";"2"
"M35c";"M54*";"5"
"M35c*";"M35c*";"0"
"M36";"M";"1"
"M36a";"M";"2"
"M36b";"M2";"3"
"M36c";"M";"2"
"M36d";"M";"2"
"M36d1";"M";"3"
"M37";"M";"2"
"M37+152";"M";"3"
"M37+152+151";"M";"4"
"M37a";"M";"5"
"M37a*";"M";"6"
"M37a1";"M";"6"
"M37d";"M";"5"
"M37e";"M";"3"
"M37e2";"M";"4"
"M37e2*";"M";"5"
"M38";"M38";"0"
"M38+195";"M38";"1"
"M38+199";"M38+199";"0"
"M38a";"M38";"1"
"M38b";"M38";"2"
"M38b*";"M38";"3"
"M38c";"M38c";"0"
"M38c*";"M38c";"1"
"M38d";"M38+199";"1"
"M38e";"M38+199";"1"
"M39";"M";"2"
"M39'70";"M";"1"
"M39a";"M";"3"
"M39a1";"M";"4"
"M39a2";"M";"4"
"M39b";"M";"3"
"M39b*";"M39b*";"0"
"M39b1";"M";"4"
"M39b1*1";"M";"5"
"M39b1*2";"M";"5"
"M39b2";"M";"4"
"M39b2*";"M*1";"6"
"M39c";"M";"3"
"M3a";"M3";"1"
"M3a1";"M3";"2"
"M3a1+204";"M3";"3"
"M3a1+204*";"M3";"4"
"M3a1a";"M3";"4"
"M3a1b";"M3";"4"
"M3a2";"M3";"2"
"M3a2a";"M3";"3"
"M3b";"M3";"1"
"M3c";"M3c";"0"
"M3c+152";"M3c";"1"
"M3c1";"M3c";"2"
"M3c1a";"M3c";"3"
"M3c1b";"M3c";"3"
"M3c1b1";"M3c";"4"
"M3c1b1a";"M3c";"5"
"M3c1b1b";"M3c";"5"
"M3c2";"M3c";"1"
"M3d";"M3";"1"
"M3d1";"M3";"2"
"M3d1a";"M3";"3"
"M3d1a*";"M3d1a*";"0"
"M3d1a1";"M3";"4"
"M4";"M4";"0"
"M40";"M";"1"
"M40a";"M";"2"
"M40a*";"M";"3"
"M40a1";"M";"3"
"M40a1*";"M";"4"
"M40a1a";"M";"4"
"M40a1a*";"M40a1a*";"0"
"M40a1b";"M51a1b";"9"
"M41";"M41";"0"
"M41a";"M41";"1"
"M41a1";"M41";"2"
"M41b";"M41";"1"
"M41c";"M41";"1"
"M42";"M";"2"
"M42'74";"M";"1"
"M42a";"M7a";"5"
"M42a*";"M7a";"6"
"M42b";"M42b";"0"
"M42b1";"M42b1";"0"
"M42b1a";"M42b1";"1"
"M42b1a*1";"M42b1";"2"
"M42b1a*1a";"M42b1";"3"
"M42b2";"M42b";"1"
"M43";"M43";"0"
"M43+16311";"M43";"1"
"M43a";"M43";"2"
"M43a1";"M43";"3"
"M43b";"M43b";"0"
"M44";"M";"1"
"M44a";"M";"2"
"M44a1";"M";"3"
"M45";"M";"2"
"M45a";"M45a";"0"
"M45a*1";"M45a";"1"
"M45a*2";"M45a";"1"
"M46";"M";"3"
"M46a";"M";"4"
"M47";"M51a1a";"6"
"M48";"M35+199";"3"
"M49";"M";"1"
"M49a";"M";"2"
"M49a1";"M27a2";"6"
"M49a1*";"M27a2";"7"
"M49a2";"M";"3"
"M49c";"M";"2"
"M49c1";"M";"3"
"M49c1*";"M";"4"
"M49d";"M";"2"
"M49d*";"M";"3"
"M49e";"M49e";"0"
"M49e1";"M49e";"1"
"M49e1*";"M49e1*";"0"
"M4a";"M4";"1"
"M4a*";"M4";"2"
"M4b";"M4b";"0"
"M5";"M51a1a";"6"
"M50";"M";"1"
"M50*";"M50*";"0"
"M50a";"M51a1a";"7"
"M50a1";"M51a1a";"8"
"M50a2";"M51a1a";"8"
"M51";"M";"2"
"M51a";"M";"3"
"M51a1";"M";"4"
"M51a1a";"M51a1a";"0"
"M51a1a*1";"M51a1a";"1"
"M51a1a*2";"M51a1a";"1"
"M51a1b";"M51a1b";"0"
"M51a2";"M";"4"
"M51b";"M";"3"
"M51b*";"M";"4"
"M51b1";"M";"4"
"M51b1a";"M";"5"
"M51b1b";"M51b1b";"0"
"M52";"M";"1"
"M52a";"M";"2"
"M52a1";"M52a1";"0"
"M52a1a";"M52a1";"1"
"M52a1b";"M52a1b";"0"
"M52a1b1";"M52a1b";"1"
"M52b";"M";"2"
"M52b1";"M";"3"
"M52b1a";"M";"4"
"M52b1a*";"M";"5"
"M53";"M53";"0"
"M53b";"M53b";"0"
"M53b*1";"M53b*1";"0"
"M53b*2";"M53b";"1"
"M53b*3";"M53b*3";"0"
"M54";"M";"2"
"M54*";"M54*";"0"
"M55";"M55";"0"
"M55'77";"M";"1"
"M56";"M32'56";"1"
"M57";"M";"2"
"M57+152";"M";"3"
"M57a";"M";"4"
"M57a*";"M";"5"
"M57b";"M";"3"
"M57b1";"M";"4"
"M58";"M";"1"
"M59";"M";"1"
"M5a";"M5a'd";"1"
"M5a'd";"M5a'd";"0"
"M5a1";"M5a'd";"2"
"M5a1a";"M5a1a";"0"
"M5a1b";"M5a'd";"3"
"M5a1b*";"M5a1b*";"0"
"M5a2";"M5a'd";"2"
"M5a2a";"M5a'd";"3"
"M5a2a1";"M5a'd";"4"
"M5a2a1a";"M5a'd";"5"
"M5a2a1a1";"M5a2a1a1";"0"
"M5a2a1a2";"M5a'd";"6"
"M5a2a2";"M5a2a2";"0"
"M5a2a2*";"M5a2a2";"1"
"M5a2a3";"M5a'd";"4"
"M5a2a4";"M5a2a4";"0"
"M5a3";"M5a'd";"2"
"M5a3a";"M5a'd";"3"
"M5a3b";"M5a'd";"3"
"M5a4";"M5a'd";"2"
"M5a5";"M5a5";"0"
"M5b";"M51a1a";"8"
"M5b'c";"M51a1a";"7"
"M5b1";"M5b1";"0"
"M5b2";"M51a1a";"9"
"M5b2a";"M51a1a";"10"
"M5b2a*";"M5b2a*";"0"
"M5b2b";"M51a1a";"10"
"M5b2b*";"M51a1a";"11"
"M5b2b1";"M51a1a";"11"
"M5b2b1a";"M51a1a";"12"
"M5b2b1a*1";"M51a1a";"13"
"M5b2b1a*2";"M51a1a";"13"
"M5c";"M51a1a";"8"
"M5c1";"M51a1a";"9"
"M5c2";"M51a1a";"9"
"M5d";"M5d";"0"
"M6";"M6";"0"
"M60";"M";"1"
"M60a";"M";"2"
"M60a1";"M";"3"
"M60a2";"M";"3"
"M60b";"M60b";"0"
"M61";"M";"3"
"M61*";"M";"4"
"M61a";"M";"4"
"M61a*1";"M64";"7"
"M61a*2";"M";"5"
"M62";"M";"2"
"M62'68";"M";"1"
"M62a";"M";"3"
"M62a*";"M33a3a";"9"
"M62b";"M";"3"
"M62b+204";"M";"4"
"M62b1";"M";"5"
"M62b1a";"M";"6"
"M62b1a*";"M";"7"
"M62b1a1";"M";"7"
"M62b2";"M";"5"
"M63";"M";"2"
"M64";"M64";"0"
"M64*";"M64";"1"
"M65";"M";"3"
"M65a";"M";"4"
"M65a+@16311";"M";"5"
"M65a1";"M*1";"6"
"M65a1*";"M65a1*";"0"
"M65a2";"M";"6"
"M65b";"M";"4"
"M65b*";"M";"5"
"M66";"M";"2"
"M66a";"M";"3"
"M66b";"M";"3"
"M66b*";"M";"4"
"M67";"M";"3"
"M68";"M";"2"
"M68a";"M";"3"
"M68a1";"M";"4"
"M68a1a";"M";"5"
"M68a2";"M";"4"
"M68a2a";"M";"5"
"M69";"M";"1"
"M69a";"M69a";"0"
"M6a";"M6";"1"
"M6a1";"M6";"2"
"M6a1a";"M6";"3"
"M6a1a*";"M6a1a*";"0"
"M6a1b";"M6";"3"
"M6a2";"M6";"2"
"M6b";"M6";"1"
"M7";"M";"1"
"M70";"M70";"0"
"M71";"M";"1"
"M71+151";"M";"2"
"M71a";"M";"3"
"M71a1";"M";"4"
"M71a1a";"M";"5"
"M71a2";"M51a1a";"9"
"M71b";"M";"3"
"M71c";"M";"2"
"M71c*";"M";"3"
"M72";"M";"1"
"M72a";"M";"2"
"M73";"M73";"0"
"M73'79";"M";"1"
"M73*1";"M73";"1"
"M73*1a";"M73*1a";"0"
"M73a";"M73";"1"
"M73a1";"M73";"2"
"M73b";"M73b";"0"
"M74";"M";"2"
"M74a";"M";"3"
"M74a*";"M11";"5"
"M74b";"M";"3"
"M74b1";"M";"4"
"M74b2";"M";"4"
"M75";"M";"2"
"M76";"M30a";"4"
"M76*";"M30a";"5"
"M76a";"M30a";"5"
"M77";"M77";"0"
"M79";"M";"2"
"M7a";"M7a";"0"
"M7a+16324";"M7a";"1"
"M7a1";"M7a";"2"
"M7a1a";"M7a";"3"
"M7a1a1";"M7a";"4"
"M7a1a1a";"M7a";"5"
"M7a1a2";"M7a";"4"
"M7a1a2*";"M7a";"5"
"M7a1a3";"M7a";"4"
"M7a1a4";"M7a";"4"
"M7a1a4a";"M7a";"5"
"M7a1a5";"M7a";"4"
"M7a1a5a";"M7a";"5"
"M7a1a6";"M7a";"4"
"M7a1a6a";"M7a";"5"
"M7a1a7";"M7a";"4"
"M7a1a8";"M7a";"4"
"M7a1a9";"M7a";"4"
"M7a1b";"M7a";"3"
"M7a1b1";"M7a";"4"
"M7a1b2";"M7a";"4"
"M7a2";"M7a";"1"
"M7a2*";"M7a";"2"
"M7a2a";"M7a";"2"
"M7a2a1";"M7a";"3"
"M7a2a2";"M7a";"3"
"M7a2a2*";"M7a";"4"
"M7a2a3";"M7a";"3"
"M7a2a3a";"M7a";"4"
"M7b";"M";"3"
"M7b'c";"M";"2"
"M7b1";"M7b1";"0"
"M7b1a";"M7b1a";"0"
"M7b1a1";"M7b1a1";"0"
"M7b1a1+(16192)";"M7b1a1";"1"
"M7b1a1a";"M7b1a1";"1"
"M7b1a1a1";"M7b1a1a1";"0"
"M7b1a1a1*";"M7b1a1a1";"1"
"M7b1a1a1a";"M7b1a1a1a";"0"
"M7b1a1a1b";"M7b1a1a1";"1"
"M7b1a1a1b1";"M7b1a1a1";"2"
"M7b1a1a1c";"M7b1a1a1";"1"
"M7b1a1a1d";"M7b1a1a1";"1"
"M7b1a1a2";"M7b1a1";"2"
"M7b1a1a3";"M7b1a1a3";"0"
"M7b1a1b";"M7b1a1b";"0"
"M7b1a1c";"M7b1a1";"2"
"M7b1a1c1";"M7b1a1";"3"
"M7b1a1d";"M7b1a1";"2"
"M7b1a1d1";"M7b1a1";"3"
"M7b1a1e";"M7b1a1";"2"
"M7b1a1e1";"M7b1a1";"3"
"M7b1a1e1*";"M7b1a1";"4"
"M7b1a1e2";"M7b1a1";"3"
"M7b1a1f";"M7b1a1";"2"
"M7b1a1g";"M7b1a1";"2"
"M7b1a1h";"M7b1a1h";"0"
"M7b1a1i";"M7b1a1";"2"
"M7b1a1i1";"M7b1a1";"3"
"M7b1a2";"M7b1a2";"0"
"M7b1a2a";"M7b1a2";"1"
"M7b1a2a1";"M7b1a2";"2"
"M7b1a2a1*1";"M7b1a2";"3"
"M7b1a2a1*2";"M7b1a2";"3"
"M7b1a2a1a";"M7b1a2a1a";"0"
"M7b1a2a1a*";"M7b1a2a1a";"1"
"M7b1a2a1b";"M7b1a2";"3"
"M7b1a2a1b1";"M7b1a2";"4"
"M7b1a2a1b1*";"M7b1a2";"5"
"M7b1b";"M7b1";"1"
"M7b2";"M";"4"
"M7b2a";"M7b2a";"0"
"M7c";"M";"3"
"M7c1";"M7c1";"0"
"M7c1*";"M7c1";"1"
"M7c1a";"M7c1";"1"
"M7c1a1";"M7c1a1";"0"
"M7c1a1a";"M7c1a1";"1"
"M7c1a1a1";"M7c1a1";"2"
"M7c1a1b";"M7c1a1";"1"
"M7c1a1b1";"M7c1a1b1";"0"
"M7c1a2";"M7c1";"2"
"M7c1a2a";"M7c1";"3"
"M7c1a2a1";"M7c1";"4"
"M7c1a2a1*";"M7c1";"5"
"M7c1a3";"M7c1";"2"
"M7c1a3a";"M7c1a3a";"0"
"M7c1a4";"M7c1";"2"
"M7c1a4a";"M7c1";"3"
"M7c1a4b";"M7c1";"3"
"M7c1a5";"M7c1a5";"0"
"M7c1b";"M7c1";"1"
"M7c1b1";"M7c1";"2"
"M7c1b2";"M7c1";"2"
"M7c1b2a";"M7c1";"3"
"M7c1b2b";"M7c1";"3"
"M7c1c";"M7c1";"1"
"M7c1c1";"M7c1";"2"
"M7c1c1a";"M7c1";"3"
"M7c1c1a1";"M7c1";"4"
"M7c1c2";"M7c1";"2"
"M7c1c2a";"M7c1";"3"
"M7c1c3";"M7c1";"2"
"M7c1c3*";"M7c1";"3"
"M7c1c3*3";"M7c1";"3"
"M7c1c3*4";"M7c1c3*4";"0"
"M7c1c3a";"M7c1c3a";"0"
"M7c1c3a1";"M7c1c3a";"1"
"M7c1c3a1*";"M7c1c3a1*";"0"
"M7c1c3b";"M7c1";"3"
"M7c1c3c";"M7c1c3c";"0"
"M7c1c3d";"M7c1c3d";"0"
"M7c1c3e";"M7c1c3e";"0"
"M7c1c3f";"M7c1";"3"
"M7c1c3g";"M7c1";"3"
"M7c1c3h";"M7c1";"3"
"M7c1c3i";"M7c1";"3"
"M7c2";"M";"4"
"M7c2a";"M";"5"
"M7c2b";"M";"5"
"M7c3";"M";"4"
"M8";"M8";"0"
"M80";"M80'D";"1"
"M80'D";"M80'D";"0"
"M81";"M81";"0"
"M81*";"M81";"1"
"M8a";"M8";"1"
"M8a1";"M8a1";"0"
"M8a1a";"M8a1";"1"
"M8a2";"M8";"3"
"M8a2'3";"M8";"2"
"M8a2+152";"M8";"4"
"M8a2a";"M8";"5"
"M8a2a*";"M8";"6"
"M8a2a1";"M8";"6"
"M8a2a1*";"M8";"7"
"M8a2b";"M8";"5"
"M8a2c";"M8";"4"
"M8a2d";"M8";"4"
"M8a2e";"M8";"4"
"M8a3";"M8";"3"
"M8a3a";"M8";"4"
"M8a3a1";"M8";"5"
"M9";"M";"1"
"M91";"M91";"0"
"M91a";"M91";"1"
"M91b";"M91b";"0"
"M91b*";"M91b";"1"
"M9a";"M9a'b";"1"
"M9a'b";"M9a'b";"0"
"M9a*";"M9a*";"0"
"M9a1";"M9a1";"0"
"M9a1a";"M9a1a";"0"
"M9a1a1";"M9a1a";"1"
"M9a1a1a";"M9a1a";"2"
"M9a1a1b";"M9a1a";"2"
"M9a1a1c";"M9a1a1c";"0"
"M9a1a1c1";"M9a1a1c";"1"
"M9a1a1c1a";"M9a1a1c1a";"0"
"M9a1a1c1b";"M9a1a1c1b";"0"
"M9a1a1c1b1";"M9a1a1c1b";"1"
"M9a1a1c1b1a";"M9a1a1c1b1a";"0"
"M9a1a1c1b1a1";"M9a1a1c1b1a";"1"
"M9a1a1c1b1a2";"M9a1a1c1b1a2";"0"
"M9a1a1c1b2";"M9a1a1c1b";"1"
"M9a1a1c1c";"M9a1a1c";"2"
"M9a1a1d";"M9a1a";"2"
"M9a1a2";"M9a1a2";"0"
"M9a1a2*1";"M9a1a2*1";"0"
"M9a1a2*2";"M9a1a2*2";"0"
"M9a1a2*3";"M9a1a2*1";"2"
"M9a1a3";"M9a1a";"1"
"M9a1b";"M9a1";"1"
"M9a1b+150";"M9a1";"2"
"M9a1b1";"M9a1";"3"
"M9a1b1a";"M9a1";"4"
"M9a1b1a1";"M9a1";"5"
"M9a1b1b";"M9a1";"4"
"M9a1b1c";"M9a1";"4"
"M9a1b2";"M9a1";"3"
"M9a4";"M9a'b";"2"
"M9a4a";"M9a'b";"3"
"M9a4a1";"M9a'b";"4"
"M9a4a2";"M9a4a2";"0"
"M9a4b";"M9a'b";"3"
"M9a5";"M9a'b";"2"
"M9b";"M9a'b";"1"
"N";"N";"0"
"N1";"N1'5";"1"
"N1'5";"N1'5";"0"
"N10";"N10";"0"
"N10a";"N10a";"0"
"N10a*";"N10a";"1"
"N10b";"N10b";"0"
"N11";"N";"1"
"N11a";"N11a";"0"
"N11a1";"N11a";"1"
"N11a2";"N11a";"1"
"N11b";"N11b";"0"
"N11b*";"N11b*";"0"
"N13";"N13";"0"
"N14";"N14";"0"
"N1a";"N1a";"0"
"N1a1";"N1a1";"0"
"N1a1'2";"N1a1'2";"0"
"N1a1a";"N1a1";"1"
"N1a1a*";"N1a1a*";"0"
"N1a1a+152";"N1a1";"2"
"N1a1a1";"N1a1";"3"
"N1a1a1a";"N1a1";"4"
"N1a1a1a1";"N1a1";"5"
"N1a1a1a1a";"N1a1";"6"
"N1a1a1a2";"N1a1a1a2";"0"
"N1a1a1a2*1";"N1a1a1a2";"1"
"N1a1a1a2*2";"N1a1a1a2";"1"
"N1a1a1a3";"N1a1";"5"
"N1a1a1a3*1";"N1a1a1a3*1";"0"
"N1a1a1a3*2";"N1a1";"6"
"N1a1a1b";"N1a1";"4"
"N1a1a2";"N1a1";"3"
"N1a1a3";"N1a1";"2"
"N1a1b";"N1a1b";"0"
"N1a1b1";"N1a1b";"1"
"N1a2";"N1a1'2";"1"
"N1a3";"N1a3";"0"
"N1a3a";"N1a3";"1"
"N1a3a1";"N1a3";"2"
"N1a3a1a";"N1a3a1a";"0"
"N1a3a2";"N1a3";"2"
"N1a3a3";"N1a3a3";"0"
"N1b";"N1'5";"2"
"N1b1";"N1b1";"0"
"N1b1a";"N1b1";"1"
"N1b1a+16129";"N1b1a+16129";"0"
"N1b1a+195";"N1b1";"2"
"N1b1a1";"N1b1";"2"
"N1b1a2";"N1b1";"2"
"N1b1a2a";"N1b1";"3"
"N1b1a2b";"N1b1";"3"
"N1b1a3";"N1b1";"2"
"N1b1a4";"N1b1a+16129";"1"
"N1b1a4a";"N1b1a+16129";"2"
"N1b1a5";"N1b1";"2"
"N1b1a6";"N1b1";"2"
"N1b1a7";"N1b1";"3"
"N1b1a8";"N1b1";"3"
"N1b1a8a";"N1b1";"4"
"N1b1a8b";"N1b1";"4"
"N1b1b";"N1b1b";"0"
"N1b1b1";"N1b1b";"1"
"N1b2";"N1b2";"0"
"N2";"N";"1"
"N21";"N";"1"
"N21+195";"N";"2"
"N21a";"N";"3"
"N22";"N22";"0"
"N22a";"N22";"1"
"N2a";"N2a";"0"
"N2a*";"N2a";"1"
"N2a1";"N2a";"1"
"N2a2";"N2a";"1"
"N3";"N3";"0"
"N3a";"N3";"1"
"N3a1";"N3a1";"0"
"N3b";"N3b";"0"
"N5";"N1'5";"1"
"N5a";"N5a";"0"
"N7";"W6b*";"7"
"N7a";"N7a";"0"
"N7a1";"N7a";"1"
"N7a2";"N7a";"1"
"N7b";"W6b*";"8"
"N8";"N8";"0"
"N8*";"N8";"1"
"N9";"N";"1"
"N9a";"N9a";"0"
"N9a*";"N9a";"1"
"N9a1";"N9a1'3";"1"
"N9a1'3";"N9a1'3";"0"
"N9a10";"N9a10";"0"
"N9a10+16311";"N9a10";"1"
"N9a10a";"N9a10";"1"
"N9a10a1";"N9a10";"2"
"N9a10a2";"N9a10";"2"
"N9a10a2a";"N9a10";"3"
"N9a10b";"N9a10";"2"
"N9a11";"N9a11";"0"
"N9a1a";"N9a1'3";"2"
"N9a2";"N9a";"2"
"N9a2'4'5'11";"N9a";"1"
"N9a2*";"N9a2*";"0"
"N9a2a";"N9a";"3"
"N9a2a1";"N9a";"4"
"N9a2a2";"N9a";"4"
"N9a2a3";"N9a";"4"
"N9a2c";"N9a";"3"
"N9a2d";"N9a";"3"
"N9a3";"N9a1'3";"1"
"N9a3*";"N9a3*";"0"
"N9a4";"N9a4";"0"
"N9a4a";"N9a4";"1"
"N9a4b";"N9a4";"1"
"N9a4b*";"N9a4b*";"0"
"N9a4b1";"N9a4";"2"
"N9a5";"N9a";"2"
"N9a5*";"N9a";"3"
"N9a6";"N9a";"1"
"N9a6*";"N9a";"2"
"N9a6a";"N9a";"2"
"N9a6a*1";"N9a";"3"
"N9a6a*3";"N9a";"3"
"N9a6b";"N9a";"2"
"N9a7";"N9a";"1"
"N9a8";"N9a";"1"
"N9a8*";"N9a8*";"0"
"N9a9";"N9a";"1"
"N9b";"N9b";"0"
"N9b1";"N9b";"1"
"N9b1a";"N9b";"2"
"N9b1a*";"N9b1a*";"0"
"N9b1b";"N9b1b";"0"
"N9b1c";"N9b";"2"
"N9b1c1";"N9b";"3"
"N9b2";"N9b";"1"
"N9b2a";"N9b";"2"
"N9b3";"N9b";"1"
"N9b4";"N9b";"1"
"O";"O";"0"
"O1";"O";"1"
"O1a";"O1a";"0"
"P";"HV";"3"
"P+16176";"HV";"4"
"P1";"P1";"0"
"P1+152";"P1";"1"
"P1+152*1";"P1";"2"
"P1+152*2";"P1+152*2";"0"
"P10";"P10";"0"
"P1d";"P1";"1"
"P1d1";"P1";"2"
"P1d1*";"P1";"3"
"P1d1a";"P1";"3"
"P1d2";"P1";"2"
"P1d2a";"P1";"3"
"P1f";"P1";"2"
"P2";"P2";"0"
"P2'10";"HV";"5"
"P2*1";"P2";"1"
"P2*1a";"P2";"2"
"P2*2";"P2*2";"0"
"P3";"P3";"0"
"P3a";"P3a";"0"
"P3b";"P3b";"0"
"P3b1";"P3b1";"0"
"P4";"P4";"0"
"P4a";"P4a";"0"
"P4a1";"P4a";"1"
"P4a1*";"P4a";"2"
"P4b";"P4b";"0"
"P4b1";"P4b1";"0"
"P5";"P5";"0"
"P6";"HV";"4"
"P7";"P7";"0"
"P8";"HV";"5"
"P9";"HV";"4"
"P9*";"P9*";"0"
"P9a";"HV";"5"
"P9a*";"P9a*";"0"
"Q";"Q";"0"
"Q1";"Q1";"0"
"Q1'2";"Q";"1"
"Q1*";"Q1";"1"
"Q1+@16223";"Q1";"1"
"Q1a";"Q1";"2"
"Q1a1";"Q1";"3"
"Q1a1a";"Q1";"4"
"Q1b";"Q1";"2"
"Q1c";"Q1";"2"
"Q1c1";"Q1";"3"
"Q1c1a";"Q1";"4"
"Q1c2";"Q1c2";"0"
"Q1c2a";"Q1c2";"1"
"Q1d";"Q1";"1"
"Q1e";"Q1";"1"
"Q1e*";"Q1";"2"
"Q1e1";"Q1";"2"
"Q1e1a";"Q1";"3"
"Q1e1a1";"Q1";"4"
"Q1e1b";"Q1";"3"
"Q1e1b1";"Q1";"4"
"Q1e1c";"Q1e1c";"0"
"Q1f";"Q1";"1"
"Q1f1";"Q1";"2"
"Q1f2";"Q1f2";"0"
"Q2";"Q2";"0"
"Q2a";"Q2";"1"
"Q2a1";"Q2a1";"0"
"Q2a2";"Q2a2";"0"
"Q2a2a";"Q2a2";"1"
"Q2a2b";"Q2a2";"1"
"Q2a3";"Q2a3";"0"
"Q2a3a";"Q2a3a";"0"
"Q2a3b";"Q2a3";"1"
"Q2a4";"Q2";"2"
"Q2a4*";"Q2a4*";"0"
"Q2b";"Q2b";"0"
"Q3";"Q3";"0"
"Q3a";"Q3";"1"
"Q3a+61+62";"Q3";"2"
"Q3a1";"Q3";"3"
"Q3a1*";"Q3";"4"
"Q3b";"Q3";"1"
"R";"HV";"2"
"R+16189";"HV";"3"
"R0";"HV";"1"
"R0a";"HV";"3"
"R0a'b";"HV";"2"
"R0a+60.1T";"HV";"4"
"R0a1";"HV";"4"
"R0a1+152";"HV";"5"
"R0a1a";"HV";"5"
"R0a1a*";"HV";"6"
"R0a1a1";"HV";"6"
"R0a1a1a";"R1b1";"10"
"R0a1a2";"R0a1a2";"0"
"R0a1a3";"HV";"6"
"R0a1a3*";"HV";"7"
"R0a1a4";"HV";"6"
"R0a1b";"HV";"6"
"R0a2";"HV";"6"
"R0a2'3";"HV";"5"
"R0a2*";"R0a2*";"0"
"R0a2+195";"HV";"7"
"R0a2a";"R0a2a";"0"
"R0a2a1";"R0a2a";"1"
"R0a2b";"R0a2b";"0"
"R0a2c";"HV";"7"
"R0a2d";"HV";"7"
"R0a2e";"HV";"7"
"R0a2f";"HV";"7"
"R0a2f1";"HV";"8"
"R0a2f1a";"HV";"9"
"R0a2f1b";"HV";"9"
"R0a2g";"HV";"7"
"R0a2h";"HV";"7"
"R0a2i";"HV";"7"
"R0a2j";"HV";"8"
"R0a2k";"HV";"7"
"R0a2k1";"R0a2k1";"0"
"R0a2l";"HV";"7"
"R0a2m";"HV";"7"
"R0a2n";"R0a2n";"0"
"R0a3";"HV";"6"
"R0a3a";"HV";"7"
"R0a4";"HV";"5"
"R0b";"R0b";"0"
"R1";"HV";"3"
"R11";"R11";"0"
"R11'B6";"HV";"4"
"R11a";"R11";"1"
"R11a*";"R11";"2"
"R11b";"R11";"1"
"R11b*";"R11b*";"0"
"R11b1";"R11";"2"
"R11b1a";"R11b1a";"0"
"R11b1b";"R11";"3"
"R12";"B5";"5"
"R12'21";"B5";"4"
"R14";"R14";"0"
"R1a";"R1a";"0"
"R1a*";"R1a";"1"
"R1a1";"R1a";"1"
"R1a1a";"R1a";"2"
"R1a1a1";"R1a1a1";"0"
"R1a1a1a";"R1a1a1";"1"
"R1a1a2";"R1a";"3"
